name,probability,predicted,target
G0341386.JPG,[ 18.901613 -16.825317],0,0
G0341387.JPG,[-12.549831  15.906108],1,1
G0341388.JPG,[ 20.40771  -18.575167],0,0
G0341389.JPG,[ 28.325502 -27.99892 ],0,0
G0341390.JPG,[ 27.51846 -26.32954],0,0
G0341391.JPG,[ 26.807936 -25.18698 ],0,0
G0341392.JPG,[ 30.481861 -29.733252],0,0
G0341393.JPG,[10.145574 -8.268107],0,0
G0341394.JPG,[-15.8864355  18.921288 ],1,1
G0341395.JPG,[ 28.86988 -28.56141],0,0
G0341396.JPG,[ 23.37942  -23.413029],0,0
G0341397.JPG,[ 28.521349 -27.323555],0,0
G0341398.JPG,[ 18.51044 -15.47451],0,0
G0341399.JPG,[ 19.251207 -17.102222],0,0
G0341400.JPG,[ 9.218062 -6.684351],0,0
G0341401.JPG,[-13.670651  16.70585 ],1,1
G0341402.JPG,[ 18.54333  -17.141397],0,0
G0341403.JPG,[ 26.220947 -25.313623],0,0
G0341404.JPG,[ 24.741528 -23.491879],0,0
G0341405.JPG,[ 20.754961 -18.169863],0,0
G0341406.JPG,[ 24.409365 -22.727024],0,0
G0341407.JPG,[11.402446 -8.639513],0,0
G0341408.JPG,[-9.449897 13.229913],1,1
G0341409.JPG,[ 22.514904 -22.47525 ],0,0
G0341410.JPG,[ 30.455898 -30.2083  ],0,0
G0341411.JPG,[ 24.765085 -23.236866],0,0
G0341412.JPG,[ 24.343317 -23.314072],0,0
G0341413.JPG,[ 16.590916 -14.103756],0,0
G0341414.JPG,[-15.343038  18.63296 ],1,1
G0341415.JPG,[ 26.264477 -25.042095],0,0
G0341416.JPG,[ 31.355312 -31.58631 ],0,0
G0341417.JPG,[ 32.53987 -32.52708],0,0
G0341418.JPG,[ 26.644693 -25.37449 ],0,0
G0341419.JPG,[ 21.233574 -19.427681],0,0
G0341420.JPG,[ 22.371449 -20.827143],0,0
G0341421.JPG,[-0.2504684  3.9111571],1,1
G0341422.JPG,[-0.801637   4.2039156],1,0
G0341423.JPG,[ 18.681639 -17.201973],0,0
G0341424.JPG,[ 19.317638 -16.777557],0,0
G0341425.JPG,[12.890339 -9.84101 ],0,0
G0341426.JPG,[ 23.277643 -20.710506],0,0
G0341427.JPG,[ 21.364872 -18.037985],0,0
G0623471.JPG,[ 16.970137 -14.586877],0,0
G0623472.JPG,[ 23.405136 -21.326138],0,0
G0623473.JPG,[ 16.893959 -13.775715],0,0
G0623474.JPG,[ 15.771333 -13.412895],0,0
G0623475.JPG,[ 20.196165 -18.297667],0,0
G0623476.JPG,[ 21.326775 -20.211674],0,0
G0623477.JPG,[ 27.41723  -26.780977],0,0
G0623478.JPG,[ 19.382454 -17.633677],0,0
G0623479.JPG,[-4.274473   7.4521995],1,1
G0623480.JPG,[-8.412723 11.723914],1,0
G0623481.JPG,[ 22.144611 -20.408958],0,0
G0623482.JPG,[ 27.754202 -27.719988],0,0
G0623483.JPG,[ 25.876186 -25.876478],0,0
G0623484.JPG,[ 29.02706  -28.749033],0,0
G0623485.JPG,[ 28.180145 -27.695805],0,0
G0623486.JPG,[ 22.575348 -21.804174],0,0
G0623487.JPG,[ 18.322424 -16.94344 ],0,0
G0623488.JPG,[-13.895682  16.90013 ],1,1
G0623489.JPG,[ 22.361692 -21.857912],0,0
G0623490.JPG,[ 32.143505 -33.01181 ],0,0
G0623491.JPG,[ 33.82116  -34.197292],0,0
G0623492.JPG,[ 24.602278 -23.341684],0,0
G0623493.JPG,[ 28.07256  -27.968508],0,0
G0623494.JPG,[ 15.755059 -14.039486],0,0
G0623495.JPG,[-13.062113  15.963145],1,1
G0623496.JPG,[ 23.30627  -21.718735],0,0
G0623497.JPG,[ 25.832521 -25.417788],0,0
G0623498.JPG,[ 30.638607 -30.6719  ],0,0
G0623499.JPG,[ 28.269566 -27.922153],0,0
G0623500.JPG,[ 25.570894 -24.584661],0,0
G0623501.JPG,[ 23.03251  -22.301086],0,0
G0623502.JPG,[ 18.22138  -16.933172],0,0
G0623503.JPG,[-13.026731  16.02015 ],1,1
G0623504.JPG,[ 25.952509 -25.693665],0,0
G0623505.JPG,[ 34.64396  -36.165707],0,0
G0623506.JPG,[ 23.805805 -23.32733 ],0,0
G0623507.JPG,[ 27.485264 -26.848017],0,0
G0623508.JPG,[ 25.95939 -26.31528],0,0
G0623509.JPG,[ 16.14986  -14.762356],0,0
G0623510.JPG,[-4.8652763  8.271775 ],1,1
G0623511.JPG,[ 18.797201 -16.800549],0,0
G0623512.JPG,[ 27.56945  -27.588509],0,0
G0623513.JPG,[ 29.494642 -28.716208],0,0
G0623514.JPG,[ 27.521067 -26.47133 ],0,0
G0623515.JPG,[ 24.36798 -22.79271],0,0
G0623516.JPG,[ 23.719126 -22.53471 ],0,0
G0623517.JPG,[ 7.618992  -4.5706058],0,0
G0623518.JPG,[-7.0140142 10.194985 ],1,1
G0623519.JPG,[ 33.57244 -34.55666],0,0
G0623520.JPG,[ 31.300655 -31.557474],0,0
G0623521.JPG,[ 27.905167 -27.685694],0,0
G0623522.JPG,[ 24.762571 -23.840252],0,0
G0623523.JPG,[ 25.447765 -25.33936 ],0,0
G0623524.JPG,[ 6.9954796 -3.8455274],0,0
G0623525.JPG,[ 4.4090624 -1.4166758],0,1
G0623526.JPG,[ 27.755388 -27.03373 ],0,0
G0623527.JPG,[ 32.05786  -32.522186],0,0
G0623528.JPG,[ 33.34541  -32.975388],0,0
G0623529.JPG,[ 29.409561 -28.931925],0,0
G0623530.JPG,[ 25.932348 -25.084427],0,0
G0623531.JPG,[ 16.387877 -14.61323 ],0,0
G0623532.JPG,[-15.22653   18.338997],1,1
G0623533.JPG,[ 19.137718 -17.12526 ],0,0
G0623534.JPG,[ 30.585443 -31.229252],0,0
G0623535.JPG,[ 25.797459 -25.10176 ],0,0
G0623536.JPG,[ 29.456507 -29.215897],0,0
G0623537.JPG,[ 33.155247 -34.228794],0,0
G0623538.JPG,[ 21.3137   -20.094048],0,0
G0623539.JPG,[-5.9185653  9.760654 ],1,1
G0623540.JPG,[ 12.783901 -10.115136],0,0
G0623541.JPG,[ 31.014664 -31.471403],0,0
G0623542.JPG,[ 30.54102 -30.57932],0,0
G0623543.JPG,[ 32.784115 -32.445965],0,0
G0623544.JPG,[ 32.253654 -31.861788],0,0
G0623545.JPG,[ 23.36408  -21.815058],0,0
G0623546.JPG,[ 17.358328 -15.20261 ],0,0
G0623547.JPG,[-16.719067  20.138922],1,1
G0623548.JPG,[ 21.65131  -19.933277],0,0
G0623549.JPG,[ 22.883074 -22.709003],0,0
G0623550.JPG,[ 26.922075 -26.582834],0,0
G0623551.JPG,[ 33.065414 -33.822845],0,0
G0623552.JPG,[ 26.334696 -25.080435],0,0
G0623553.JPG,[ 17.773458 -16.232521],0,0
G0623554.JPG,[-15.078288  18.25894 ],1,1
G0623555.JPG,[ 15.0535345 -12.194312 ],0,0
G0623556.JPG,[ 32.30893  -32.850643],0,0
G0623557.JPG,[ 33.20043  -33.890945],0,0
G0623558.JPG,[ 21.129602 -18.98586 ],0,0
G0623559.JPG,[ 24.437765 -22.811726],0,0
G0623560.JPG,[ 24.65197  -24.214413],0,0
G0623561.JPG,[10.714178 -8.191695],0,0
G0623562.JPG,[-10.042584  13.266649],1,1
G0623563.JPG,[ 36.256638 -38.144733],0,0
G0623564.JPG,[ 34.23922  -35.418335],0,0
G0623565.JPG,[ 30.3785   -30.990898],0,0
G0623566.JPG,[ 29.783834 -29.73022 ],0,0
G0623567.JPG,[ 30.134031 -31.553816],0,0
G0623568.JPG,[ 18.119886 -16.85052 ],0,0
G0623569.JPG,[-18.618507  21.724426],1,1
G0623570.JPG,[ 26.21816  -25.055538],0,0
G0623571.JPG,[ 31.484434 -32.06977 ],0,0
G0623572.JPG,[ 26.92449 -26.40789],0,0
G0623573.JPG,[ 33.742023 -34.297977],0,0
G0623574.JPG,[ 32.60301  -32.960564],0,0
G0623575.JPG,[ 16.478046 -14.395653],0,0
G0623576.JPG,[-7.1034684 10.833748 ],1,1
G0623577.JPG,[ 8.577795  -5.4890814],0,0
G0623578.JPG,[ 28.104937 -28.825703],0,0
G0623579.JPG,[ 24.652948 -23.760145],0,0
G0623580.JPG,[ 27.064085 -26.582891],0,0
G0623581.JPG,[ 26.14004  -25.282705],0,0
G0623582.JPG,[ 27.816563 -27.781813],0,0
G0623583.JPG,[ 5.2488413 -2.3188813],0,1
G0623584.JPG,[-2.6347022  5.514758 ],1,0
G0623585.JPG,[ 27.859535 -27.943987],0,0
G0623586.JPG,[ 32.369446 -32.89495 ],0,0
G0623587.JPG,[ 32.6676   -32.968765],0,0
G0623588.JPG,[ 35.126354 -36.38426 ],0,0
G0623589.JPG,[ 25.79856  -25.281094],0,0
G0623590.JPG,[ 15.925819 -14.539416],0,0
G0623591.JPG,[-11.220696  13.439582],1,1
G0623592.JPG,[ 22.957838 -22.309378],0,0
G0623593.JPG,[ 25.403156 -25.624811],0,0
G0623594.JPG,[ 25.146082 -24.536518],0,0
G0623595.JPG,[ 32.911087 -33.67102 ],0,0
G0623596.JPG,[ 26.07849  -25.454248],0,0
G0623597.JPG,[ 13.246765 -11.367502],0,0
G0623598.JPG,[-14.728849  17.795595],1,1
G0623599.JPG,[ 21.510798 -19.79806 ],0,0
G0623600.JPG,[ 27.434155 -27.119251],0,0
G0623601.JPG,[ 31.783825 -31.701132],0,0
G0623602.JPG,[ 27.792698 -26.480427],0,0
G0623603.JPG,[ 25.780472 -24.792786],0,0
G0623604.JPG,[ 25.13622 -24.60937],0,0
G0623605.JPG,[ 15.892259 -14.271843],0,0
G0623606.JPG,[-15.656096  18.394907],1,1
G0623607.JPG,[ 26.76346  -26.770597],0,0
G0623608.JPG,[ 30.116173 -30.633453],0,0
G0623609.JPG,[ 26.277613 -25.831303],0,0
G0623610.JPG,[ 32.929195 -33.85382 ],0,0
G0623611.JPG,[ 25.798656 -24.906467],0,0
G0623612.JPG,[ 12.995378 -10.960369],0,0
G0623613.JPG,[-9.246195 11.909211],1,1
G0623614.JPG,[ 18.775555 -16.461428],0,0
G0623615.JPG,[ 25.079412 -24.245617],0,0
G0623616.JPG,[ 27.177063 -26.568987],0,0
G0623617.JPG,[ 22.966429 -20.977602],0,0
G0623618.JPG,[ 20.550528 -18.710976],0,0
G0623619.JPG,[ 18.148954 -16.51019 ],0,0
G0623620.JPG,[ 3.8675468 -0.5605059],0,1
G0623621.JPG,[0.16985646 3.1758068 ],1,0
G0623622.JPG,[ 28.062553 -28.56752 ],0,0
G0623623.JPG,[ 26.105484 -26.008263],0,0
G0623624.JPG,[ 26.931585 -26.576466],0,0
G0623625.JPG,[ 29.61205 -30.16262],0,0
G0623626.JPG,[ 26.219643 -26.685596],0,0
G0623627.JPG,[-11.3126    14.558506],1,0
G0623628.JPG,[-12.105566  14.583147],1,1
G0623629.JPG,[ 26.519438 -25.68534 ],0,0
G0623630.JPG,[ 24.90172  -23.973429],0,0
G0623631.JPG,[ 26.880924 -25.927252],0,0
G0623632.JPG,[ 27.944395 -27.233946],0,0
G0623633.JPG,[ 26.468985 -25.806292],0,0
G0623634.JPG,[ 17.973745 -16.150978],0,0
G0623635.JPG,[-15.094852  18.270123],1,1
G0623636.JPG,[ 16.230692 -14.29822 ],0,0
G0623637.JPG,[ 29.300003 -30.569576],0,0
G0623638.JPG,[ 26.825441 -27.25185 ],0,0
G0623639.JPG,[ 27.141102 -26.520418],0,0
G0623640.JPG,[ 27.396698 -27.06596 ],0,0
G0623641.JPG,[ 12.695856 -11.133513],0,0
G0623642.JPG,[-12.377113  15.691372],1,1
G0623643.JPG,[ 4.4747777 -1.041846 ],0,0
G0623644.JPG,[ 29.125395 -28.470724],0,0
G0623645.JPG,[ 25.826008 -25.117853],0,0
G0623646.JPG,[ 26.911987 -25.667217],0,0
G0623647.JPG,[ 32.170822 -31.94068 ],0,0
G0623648.JPG,[ 29.60054  -29.626917],0,0
G0623649.JPG,[ 17.640913 -15.594477],0,0
G0623650.JPG,[-16.278704  19.529442],1,1
G0623651.JPG,[ 21.720766 -20.945564],0,0
G0623652.JPG,[ 32.461437 -32.910866],0,0
G0623653.JPG,[ 26.428572 -25.194223],0,0
G0623654.JPG,[ 23.383839 -22.116426],0,0
G0623655.JPG,[ 22.317005 -20.9384  ],0,0
G0623656.JPG,[ 21.943365 -21.028685],0,0
G0623657.JPG,[-16.907549  19.828234],1,1
G0623658.JPG,[ 23.24327  -21.795698],0,0
G0623659.JPG,[ 26.738688 -26.047068],0,0
G0623660.JPG,[ 25.867126 -25.333662],0,0
G0623661.JPG,[ 31.786676 -31.258514],0,0
G0623662.JPG,[ 20.852629 -18.5315  ],0,0
G0623663.JPG,[ 27.12712  -27.540297],0,0
G0623664.JPG,[ 19.013231 -17.56722 ],0,0
G0623665.JPG,[-16.844107  19.467161],1,1
G0623666.JPG,[ 27.766335 -27.922672],0,0
G0623667.JPG,[ 25.586708 -25.158237],0,0
G0623668.JPG,[ 19.15955  -17.249659],0,0
G0623669.JPG,[ 17.601889  -14.6428995],0,0
G0623670.JPG,[ 29.474295 -29.8529  ],0,0
G0623671.JPG,[ 17.341375 -15.443951],0,0
G0623672.JPG,[-9.593525 12.933317],1,1
G0623673.JPG,[ 23.30704  -21.705921],0,0
G0623674.JPG,[ 28.123178 -27.292906],0,0
G0623675.JPG,[ 29.417387 -28.81861 ],0,0
G0623676.JPG,[ 25.769459 -24.002157],0,0
G0623677.JPG,[ 24.296604 -23.311975],0,0
G0623678.JPG,[ 22.49927  -21.581957],0,0
G0623679.JPG,[ 12.538821 -10.142976],0,0
G0623680.JPG,[-2.0827384  4.6421676],1,1
G0623681.JPG,[ 24.258984 -24.619524],0,0
G0623682.JPG,[ 25.824615 -26.334124],0,0
G0623683.JPG,[ 31.307154 -31.554886],0,0
G0623684.JPG,[ 29.462664 -29.429943],0,0
G0623685.JPG,[ 29.188229 -29.42065 ],0,0
G0623686.JPG,[ 5.034301  -2.2555115],0,0
G0623687.JPG,[-9.899617 12.922143],1,1
G0623688.JPG,[ 25.27293  -24.753555],0,0
G0623689.JPG,[ 29.658695 -29.604687],0,0
G0623690.JPG,[ 27.220648 -26.121815],0,0
G0623691.JPG,[ 33.844685 -34.124043],0,0
G0623692.JPG,[ 34.087776 -34.89155 ],0,0
G0623693.JPG,[ 19.47233  -17.612175],0,0
G0623694.JPG,[-11.500215  15.023421],1,1
G0623695.JPG,[ 17.896284 -16.067465],0,0
G0623696.JPG,[ 30.554258 -31.276518],0,0
G0623697.JPG,[ 25.986732 -25.744724],0,0
G0623698.JPG,[ 29.339396 -29.808584],0,0
G0623699.JPG,[ 32.066494 -33.247692],0,0
G0623700.JPG,[ 20.258047 -18.282883],0,0
G0623701.JPG,[-5.7513747  9.516125 ],1,1
G0623702.JPG,[ 15.21046  -12.931958],0,0
G0623703.JPG,[ 26.158571 -25.914078],0,0
G0623704.JPG,[ 25.18951  -24.789007],0,0
G0623705.JPG,[ 30.532427 -30.45976 ],0,0
G0623706.JPG,[ 31.993088 -32.40878 ],0,0
G0623707.JPG,[ 25.670591 -25.482973],0,0
G0623708.JPG,[ 20.511011 -19.420061],0,0
G0623709.JPG,[-18.831223  21.052431],1,1
G0623710.JPG,[ 25.569393 -25.212568],0,0
G0623711.JPG,[ 28.979006 -29.186275],0,0
G0623712.JPG,[ 25.194769 -23.41495 ],0,0
G0623713.JPG,[ 27.426638 -27.31817 ],0,0
G0623714.JPG,[ 22.947311 -21.498335],0,0
G0623715.JPG,[ 12.970779 -11.304124],0,0
G0623716.JPG,[-8.800151 11.685701],1,1
G0623717.JPG,[ 21.903797 -20.257765],0,0
G0623718.JPG,[ 22.660135 -22.673035],0,0
G0623719.JPG,[ 31.896898 -32.057304],0,0
G0623720.JPG,[ 28.178274 -27.396069],0,0
G0623721.JPG,[ 28.298973 -27.566858],0,0
G0623722.JPG,[ 19.249537 -17.456017],0,0
G0623723.JPG,[11.62057  -9.035462],0,0
G0623724.JPG,[-13.342764  16.581005],1,1
G0623725.JPG,[ 25.036661 -24.606695],0,0
G0623726.JPG,[ 30.04876 -30.06654],0,0
G0623727.JPG,[ 29.52199 -29.51244],0,0
G0623728.JPG,[ 26.347013 -25.439651],0,0
G0623729.JPG,[ 22.027433 -20.8559  ],0,0
G0623730.JPG,[ 14.1313925 -11.811363 ],0,0
G0623731.JPG,[-6.6472945  9.591565 ],1,1
G0623732.JPG,[ 22.989168 -22.233452],0,0
G0623733.JPG,[ 28.699987 -28.311293],0,0
G0623734.JPG,[ 29.867609 -29.116383],0,0
G0623735.JPG,[ 28.860987 -28.300068],0,0
G0623736.JPG,[ 32.853573 -33.71679 ],0,0
G0623737.JPG,[ 20.72997 -20.10073],0,0
G0623738.JPG,[-10.879106  13.944801],1,1
G0623739.JPG,[ 8.76162   -5.8353467],0,0
G0623740.JPG,[ 29.959135 -30.762716],0,0
G0623741.JPG,[ 29.987688 -29.882046],0,0
G0623742.JPG,[ 26.50278  -26.268768],0,0
G0623743.JPG,[ 27.886135 -28.27048 ],0,0
G0623744.JPG,[ 21.448402 -20.187723],0,0
G0623745.JPG,[-6.5912027  9.7682905],1,1
G0623746.JPG,[ 14.374145 -12.232225],0,0
G0623747.JPG,[ 30.467031 -31.172907],0,0
G0623748.JPG,[ 32.9304   -33.257076],0,0
G0623749.JPG,[ 32.455734 -32.288338],0,0
G0623750.JPG,[ 25.283382 -24.164557],0,0
G0623751.JPG,[ 27.308477 -27.046219],0,0
G0623752.JPG,[ 16.874077 -15.46866 ],0,0
G0623753.JPG,[-13.795965  16.38997 ],1,1
G0623754.JPG,[ 24.334751 -23.778719],0,0
G0623755.JPG,[ 23.237307 -24.12534 ],0,0
G0623756.JPG,[ 32.686577 -33.068638],0,0
G0623757.JPG,[ 21.81258 -21.17134],0,0
G0623758.JPG,[ 27.127748 -27.601954],0,0
G0623759.JPG,[ 12.193157 -10.211259],0,0
G0623760.JPG,[-9.530585 12.042523],1,1
G0623761.JPG,[ 26.680502 -25.888613],0,0
G0623762.JPG,[ 22.289585 -21.422874],0,0
G0623763.JPG,[ 28.938496 -28.86803 ],0,0
G0623764.JPG,[ 29.389984 -28.522089],0,0
G0623765.JPG,[ 32.076633 -32.37096 ],0,0
G0623766.JPG,[ 23.107578 -22.300169],0,0
G0623767.JPG,[ 18.94713  -17.679787],0,0
G0623768.JPG,[-15.944954  19.145443],1,1
G0623769.JPG,[ 16.535326 -14.761187],0,0
G0623770.JPG,[ 21.879496 -21.743944],0,0
G0623771.JPG,[ 26.67604  -25.780678],0,0
G0623772.JPG,[ 27.586737 -26.800293],0,0
G0623773.JPG,[ 21.882242 -20.133955],0,0
G0623774.JPG,[ 19.91264  -18.381296],0,0
G0623775.JPG,[-14.158994  17.934761],1,1
G0623776.JPG,[ 24.635864 -23.328213],0,0
G0623777.JPG,[ 24.007338 -23.044191],0,0
G0623778.JPG,[ 31.113373 -31.097832],0,0
G0623779.JPG,[ 31.488863 -30.919863],0,0
G0623780.JPG,[ 23.975317 -22.489267],0,0
G0623781.JPG,[ 26.20091  -26.572254],0,0
G0623782.JPG,[ 13.715266 -11.995609],0,0
G0623783.JPG,[-12.017748  15.31973 ],1,1
G0623784.JPG,[ 26.957651 -26.583488],0,0
G0623785.JPG,[ 31.165241 -31.538857],0,0
G0623786.JPG,[ 25.113897 -23.789442],0,0
G0623787.JPG,[ 34.321697 -35.128082],0,0
G0623788.JPG,[ 23.56626  -22.557493],0,0
G0623789.JPG,[ 17.793257 -16.066774],0,0
G0623790.JPG,[-15.96246   19.546434],1,1
G0623791.JPG,[ 24.203558 -23.1741  ],0,0
G0623792.JPG,[ 30.898169 -30.811094],0,0
G0623793.JPG,[ 28.134068 -27.71842 ],0,0
G0623794.JPG,[ 33.17419 -33.27062],0,0
G0623795.JPG,[ 23.491392 -21.813536],0,0
G0623796.JPG,[ 15.623848 -12.662434],0,0
G0623797.JPG,[-8.176858 11.208862],1,1
G0623798.JPG,[10.061104 -7.198446],0,0
G0623799.JPG,[ 26.801989 -26.695826],0,0
G0623800.JPG,[ 28.578093 -28.382698],0,0
G0623801.JPG,[ 31.060266 -30.495373],0,0
G0623802.JPG,[ 28.130634 -27.767395],0,0
G0623803.JPG,[ 24.906004 -24.100288],0,0
G0623804.JPG,[ 6.9026732 -3.9764059],0,1
G0623805.JPG,[ 8.686439  -5.5016003],0,0
G0623806.JPG,[ 29.792965 -30.118608],0,0
G0623807.JPG,[ 25.55351  -24.727713],0,0
G0623808.JPG,[ 27.497124 -26.07323 ],0,0
G0623809.JPG,[ 24.446333 -22.679968],0,0
G0623810.JPG,[ 26.747156 -26.213232],0,0
G0623811.JPG,[ 16.40835  -14.743246],0,0
G0623812.JPG,[-11.829657   15.4200945],1,1
G0623813.JPG,[ 24.748735 -23.562208],0,0
G0623814.JPG,[ 33.406143 -34.37132 ],0,0
G0623815.JPG,[ 26.975891 -27.307835],0,0
G0623816.JPG,[ 30.483631 -30.675978],0,0
G0623817.JPG,[ 24.338362 -23.53617 ],0,0
G0623818.JPG,[ 13.869462 -12.392635],0,0
G0623819.JPG,[-6.754809 10.251753],1,1
G0623820.JPG,[ 22.04728 -20.72601],0,0
G0623821.JPG,[ 29.150875 -29.286636],0,0
G0623822.JPG,[ 29.597351 -29.169325],0,0
G0623823.JPG,[ 22.966713 -20.822018],0,0
G0623824.JPG,[ 24.058693 -22.522516],0,0
G0623825.JPG,[ 21.718357 -20.16899 ],0,0
G0623826.JPG,[1.2265718 2.1787238],1,0
G0623827.JPG,[-6.7864304 10.203027 ],1,1
G0623828.JPG,[ 23.26899  -22.516737],0,0
G0623829.JPG,[ 30.999296 -31.071117],0,0
G0623830.JPG,[ 26.805264 -26.253975],0,0
G0623831.JPG,[ 24.557352 -23.184458],0,0
G0623832.JPG,[ 22.326479 -20.911337],0,0
G0623833.JPG,[ 15.979577 -13.60679 ],0,0
G0623834.JPG,[-7.2362337 10.780509 ],1,1
G0623835.JPG,[ 25.655474 -24.414988],0,0
G0623836.JPG,[ 33.321953 -33.970303],0,0
G0623837.JPG,[ 33.97721 -34.39883],0,0
G0623838.JPG,[ 30.382282 -29.876114],0,0
G0623839.JPG,[ 33.327026 -34.239235],0,0
G0623840.JPG,[ 13.779442 -12.049666],0,0
G0623841.JPG,[-8.769209 12.638962],1,1
G0623842.JPG,[ 18.052652 -16.129541],0,0
G0623843.JPG,[ 28.983541 -29.579592],0,0
G0623844.JPG,[ 30.60244  -30.858265],0,0
G0623845.JPG,[ 28.470781 -28.22924 ],0,0
G0623846.JPG,[ 29.856056 -30.397982],0,0
G0623847.JPG,[ 20.000149 -18.707647],0,0
G0623848.JPG,[-1.4111291  4.7965875],1,1
G0623849.JPG,[ 4.666015  -1.4477444],0,0
G0623850.JPG,[ 30.539906 -30.925415],0,0
G0623851.JPG,[ 30.763134 -30.682348],0,0
G0623852.JPG,[ 28.588846 -27.504505],0,0
G0623853.JPG,[ 24.909641 -23.308752],0,0
G0623854.JPG,[ 24.716282 -23.667173],0,0
G0623855.JPG,[ 17.898096 -16.16052 ],0,0
G0623856.JPG,[-15.811463  18.884388],1,1
G0623857.JPG,[ 14.740158 -12.42555 ],0,0
G0623858.JPG,[ 31.896803 -33.163242],0,0
G0623859.JPG,[ 29.535954 -29.882015],0,0
G0623860.JPG,[ 30.125519 -30.205332],0,0
G0623861.JPG,[ 32.17855  -32.883095],0,0
G0623862.JPG,[ 25.830957 -26.024973],0,0
G0623863.JPG,[-5.346789  8.647923],1,1
G0623864.JPG,[-2.9047694  6.0013323],1,0
G0623865.JPG,[ 30.548265 -31.466423],0,0
G0623866.JPG,[ 29.785278 -29.680119],0,0
G0623867.JPG,[ 27.615984 -26.800962],0,0
G0623868.JPG,[ 34.98074 -35.73867],0,0
G0623869.JPG,[ 31.155825 -30.984877],0,0
G0623870.JPG,[ 21.61546  -20.069288],0,0
G0623871.JPG,[-14.644263  18.086264],1,1
G0623872.JPG,[ 20.466177 -19.23045 ],0,0
G0623873.JPG,[ 28.850924 -29.626774],0,0
G0623874.JPG,[ 30.605024 -30.59036 ],0,0
G0623875.JPG,[ 31.1334   -31.389536],0,0
G0623876.JPG,[ 22.62996 -21.34055],0,0
G0623877.JPG,[ 20.639217 -19.043072],0,0
G0623878.JPG,[-11.287943  14.893542],1,1
G0623879.JPG,[ 21.082233 -19.450344],0,0
G0623880.JPG,[ 31.015455 -30.8088  ],0,0
G0623881.JPG,[ 26.35626 -25.79471],0,0
G0623882.JPG,[ 33.3788  -33.47234],0,0
G0623883.JPG,[ 25.196768 -24.076464],0,0
G0623884.JPG,[ 21.775831 -20.478144],0,0
G0623885.JPG,[-1.4480356  4.9949408],1,1
G0623886.JPG,[1.6674386 1.4823835],0,0
G0623887.JPG,[ 26.897903 -27.495613],0,0
G0623888.JPG,[ 31.766962 -31.926596],0,0
G0623889.JPG,[ 27.37194  -26.843403],0,0
G0623890.JPG,[ 31.273392 -31.100847],0,0
G0623891.JPG,[ 21.122948 -19.593506],0,0
G0623892.JPG,[0.48849663 3.198752  ],1,0
G0623893.JPG,[-8.001004 10.911979],1,1
G0623894.JPG,[ 23.557362 -22.407568],0,0
G0623895.JPG,[ 29.059902 -29.198782],0,0
G0623896.JPG,[ 23.390947 -22.115927],0,0
G0623897.JPG,[ 28.73377 -28.06603],0,0
G0623898.JPG,[ 30.010767 -29.915218],0,0
G0623899.JPG,[12.434412 -9.792771],0,0
G0623900.JPG,[-4.2427454  7.909965 ],1,1
G0623901.JPG,[ 7.5951934 -4.9516654],0,0
G0623902.JPG,[ 29.151503 -29.68726 ],0,0
G0623903.JPG,[ 27.98449  -27.838072],0,0
G0623904.JPG,[ 30.668154 -30.880972],0,0
G0623905.JPG,[ 30.067486 -30.094934],0,0
G0623906.JPG,[ 16.729364 -14.334063],0,0
G0623907.JPG,[-7.761848 11.73051 ],1,1
G0623908.JPG,[ 4.198135  -1.1006014],0,0
G0623909.JPG,[ 28.595612 -28.781794],0,0
G0623910.JPG,[ 23.299473 -22.728178],0,0
G0623911.JPG,[ 28.99293 -27.87024],0,0
G0623912.JPG,[ 26.926407 -25.93053 ],0,0
G0623913.JPG,[ 26.51668 -26.10119],0,0
G0623914.JPG,[ 22.087118 -20.738737],0,0
G0623915.JPG,[-13.808674  16.966173],1,1
G0623916.JPG,[ 20.824923 -19.586151],0,0
G0623917.JPG,[ 27.01147 -26.64381],0,0
G0623918.JPG,[ 29.728405 -29.15247 ],0,0
G0623919.JPG,[ 22.0861   -20.195179],0,0
G0623920.JPG,[ 21.388672 -19.597883],0,0
G0623921.JPG,[ 19.648214 -17.54717 ],0,0
G0623922.JPG,[-11.238356  15.050309],1,1
G0623923.JPG,[ 16.894627 -15.27166 ],0,0
G0623924.JPG,[ 29.16343  -29.085985],0,0
G0623925.JPG,[ 35.792656 -36.506187],0,0
G0623926.JPG,[ 33.490307 -33.516727],0,0
G0623927.JPG,[ 32.34681  -32.464336],0,0
G0623928.JPG,[ 24.375902 -23.509624],0,0
G0623929.JPG,[ 19.784876 -17.755304],0,0
G0623930.JPG,[-16.666481  19.663668],1,1
G0623931.JPG,[ 26.161242 -26.388382],0,0
G0623932.JPG,[ 30.803133 -31.525637],0,0
G0623933.JPG,[ 31.210936 -32.081825],0,0
G0623934.JPG,[ 26.847363 -26.369717],0,0
G0623935.JPG,[ 21.570585 -20.238754],0,0
G0623936.JPG,[ 17.488493 -15.807972],0,0
G0623937.JPG,[-14.12542  17.24326],1,1
G0623938.JPG,[ 21.69193  -19.902506],0,0
G0623939.JPG,[ 31.683222 -32.16287 ],0,0
G0623940.JPG,[ 26.637188 -25.8597  ],0,0
G0623941.JPG,[ 25.317717 -23.204315],0,0
G0623942.JPG,[ 31.180609 -30.824898],0,0
G0623943.JPG,[ 20.898832 -19.327429],0,0
